"url","date","title","count"
"http://www.nytimes.com/1981/11/25/world/saudi-plan-is-dividing-arabs-at-fez.html",1981-11-25,"SAUDI PLAN IS DIVIDING ARABS AT FEZ",733
"http://www.nytimes.com/1981/11/29/world/syria-an-ancient-crossroads-seeks-tourists.html",1981-11-29,"SYRIA, AN ANCIENT CROSSROADS, SEEKS TOURISTS",629
"http://www.nytimes.com/1981/11/30/world/bomb-explosion-in-syria-kills-64-and-hurts-135-in-crowded-area.html",1981-11-30,"BOMB EXPLOSION IN SYRIA KILLS 64 AND HURTS 135 IN CROWDED AREA",697
"http://www.nytimes.com/1981/12/01/world/death-toll-in-syria-explosion-put-at-90-killed-and-135-hurt.html",1981-12-01,"Death Toll in Syria Explosion Put at 90 Killed and 135 Hurt",66
"http://www.nytimes.com/1981/12/02/world/habib-in-syria-reception-cool.html",1981-12-02,"HABIB IN SYRIA; RECEPTION COOL",342
"http://www.nytimes.com/1981/12/06/weekinreview/us-envoy-catches-syria-at-a-very-bad-time.html",1981-12-06,"U.S. ENVOY CATCHES SYRIA AT A VERY BAD TIME",951
"http://www.nytimes.com/1981/12/06/magazine/life-among-the-ruins-in-beirut.html",1981-12-06,"LIFE AMONG THE RUINS IN BEIRUT",6422
"http://www.nytimes.com/1981/12/10/world/no-headline-125788.html",1981-12-10,"No Headline",357
"http://www.nytimes.com/1981/12/15/world/syria-calls-decision-by-israelis-on-golan-declaration-of-war.html",1981-12-15,"SYRIA CALLS DECISION BY ISRAELIS ON GOLAN 'DECLARATION OF WAR'",353
"http://www.nytimes.com/1981/12/15/world/the-golan-heights-annexed-by-israel-in-an-abrupt-move.html",1981-12-15,"THE GOLAN HEIGHTS ANNEXED BY ISRAEL IN AN ABRUPT MOVE",1170
"http://www.nytimes.com/1981/12/16/world/syria-debates-reply-to-israel.html",1981-12-16,"SYRIA DEBATES REPLY TO ISRAEL",326
"http://www.nytimes.com/1981/12/16/opinion/begin-s-heights-of-risk.html",1981-12-16,"BEGIN'S HEIGHTS OF RISK",867
"http://www.nytimes.com/1981/12/16/world/security-council-to-debate-the-golan-annexation.html",1981-12-16,"SECURITY COUNCIL TO DEBATE THE GOLAN ANNEXATION",617
"http://www.nytimes.com/1981/12/17/world/a-syrian-military-move-held-unlikely-military-analysis.html",1981-12-17,"A SYRIAN MILITARY MOVE HELD UNLIKELY; Military Analysis",805
"http://www.nytimes.com/1981/12/18/world/us-joins-as-un-council-votes-to-call-golan-annexation-illegal.html",1981-12-18,"U.S. JOINS AS U.N. COUNCIL VOTES TO CALL GOLAN ANNEXATION ILLEGAL",685
"http://www.nytimes.com/1981/12/20/world/syrians-pleased-at-us-action-against-israel.html",1981-12-20,"SYRIANS PLEASED AT U.S. ACTION AGAINST ISRAEL",461
"http://www.nytimes.com/1981/12/21/world/transcript-of-prime-minister-begin-s-statement-to-the-us-envoy-to-israel.html",1981-12-21,"TRANSCRIPT OF PRIME MINISTER BEGIN'S STATEMENT TO THE U.S. ENVOY TO ISRAEL",1243
"http://www.nytimes.com/1981/12/23/world/syrian-president-visits-saudis.html",1981-12-23,"SYRIAN PRESIDENT VISITS SAUDIS",219
"http://www.nytimes.com/1981/12/24/world/saudis-back-syria-on-golan-issue-prince-s-trip-to-us-is-postpoened.html",1981-12-24,"SAUDIS BACK SYRIA ON GOLAN ISSUE; PRINCE'S TRIP TO U.S. IS POSTPOENED",554
"http://www.nytimes.com/1981/12/24/world/syria-puts-hopes-in-un-sanction.html",1981-12-24,"SYRIA PUTS HOPES IN U.N. SANCTION",684
"http://www.nytimes.com/1981/12/29/world/no-headline-150144.html",1981-12-29,"No Headline",629
"http://www.nytimes.com/1981/12/29/opinion/israel-and-the-heights.html",1981-12-29,"ISRAEL AND THE HEIGHTS",766
"http://www.nytimes.com/1981/12/30/world/syria-in-an-effort-to-end-iranian-iraqi-war-is-seeking-talks-with-teheran.html",1981-12-30,"SYRIA, IN AN EFFORT TO END IRANIAN-IRAQI WAR, IS SEEKING TALKS WITH TEHERAN",492
"http://www.nytimes.com/1982/01/09/world/3-un-members-propose-plan-on-israeli-sanctions.html",1982-01-09,"3 U.N. MEMBERS PROPOSE PLAN ON ISRAELI SANCTIONS",307
"http://www.nytimes.com/1982/01/10/weekinreview/the-world-in-summary-arabs-agree-on-a-common-foe-but-only-at-the-un.html",1982-01-10,"The World in Summary; Arabs Agree on a Common Foe, but Only at the U.N.",431
"http://www.nytimes.com/1982/01/16/world/syria-fails-in-un-bid-to-penalize-israel-on-golan.html",1982-01-16,"SYRIA FAILS IN U.N. BID TO PENALIZE ISRAEL ON GOLAN",657
"http://www.nytimes.com/1982/01/16/nyregion/news-summary-saturday-january-16-1982.html",1982-01-16,"News Summary; SATURDAY, JANUARY 16, 1982",856
"http://www.nytimes.com/1982/01/17/world/soviet-and-syria-plan-response-on-golan.html",1982-01-17,"SOVIET AND SYRIA PLAN RESPONSE ON GOLAN",618
"http://www.nytimes.com/1982/01/19/world/damascus-reports-moscow-arms-pact.html",1982-01-19,"DAMASCUS REPORTS MOSCOW ARMS PACT",324
"http://www.nytimes.com/1982/01/21/world/for-mrs-kirkpatrick-frustration-is-a-part-of-the-job.html",1982-01-21,"FOR MRS. KIRKPATRICK, FRUSTRATION IS A PART OF THE JOB",855
"http://www.nytimes.com/1982/01/22/world/syria-assails-us-stand-on-golan.html",1982-01-22,"SYRIA ASSAILS U.S. STAND ON GOLAN",193
"http://www.nytimes.com/1982/01/23/world/syria-accuses-jordan-of-killing-soldier-in-raid.html",1982-01-23,"SYRIA ACCUSES JORDAN OF KILLING SOLDIER IN RAID",262
"http://www.nytimes.com/1982/01/24/world/the-mideast-arms-race-new-weapons-old-fears-first-of-two-articles.html",1982-01-24,"THE MIDEAST ARMS RACE: NEW WEAPONS, OLD FEARS; First of Two Articles",2326
"http://www.nytimes.com/1982/01/31/world/around-the-world-syrian-chief-said-to-fo-il-an-attempted-coup.html",1982-01-31,"Around the World; Syrian Chief Said to Fo il An Attempted Coup",149
"http://www.nytimes.com/1982/02/06/world/syrian-chief-is-said-to-thwart-planned-coup.html",1982-02-06,"SYRIAN CHIEF IS SAID TO THWART PLANNED COUP",520
"http://www.nytimes.com/1982/02/07/world/no-headline-168836.html",1982-02-07,"No Headline",238
"http://www.nytimes.com/1982/02/11/world/rebellion-erupts-in-central-syria-diplomats-report.html",1982-02-11,"REBELLION ERUPTS IN CENTRAL SYRIA, DIPLOMATS REPORT",721
"http://www.nytimes.com/1982/02/12/world/syrian-troops-are-said-to-battle-rebels-encircled-in-central-city.html",1982-02-12,"SYRIAN TROOPS ARE SAID TO BATTLE REBELS ENCIRCLED IN CENTRAL CITY",853
"http://www.nytimes.com/1982/02/13/nyregion/news-summary-saturday-february-13-1982.html",1982-02-13,"News Summary; SATURDAY, FEBRUARY 13, 1982",818
"http://www.nytimes.com/1982/02/14/world/the-lure-of-commerce.html",1982-02-14,"THE LURE OF COMMERCE",892
"http://www.nytimes.com/1982/02/14/weekinreview/major-news-in-summary-syria-pulls-a-tiger-s-tail.html",1982-02-14,"Major News in Summary; Syria Pulls A Tiger's Tail",391
"http://www.nytimes.com/1982/02/17/world/text-of-letter-by-president-reagan-and-prime-minister-menachem-begin.html",1982-02-17,"TEXT OF LETTER BY PRESIDENT REAGAN AND PRIME MINISTER MENACHEM BEGIN",1205
"http://www.nytimes.com/1982/02/21/world/syria-said-to-raze-part-of-rebel-city.html",1982-02-21,"SYRIA SAID TO RAZE PART OF REBEL CITY",961
"http://www.nytimes.com/1982/02/22/world/reporter-s-notebook-fear-is-part-of-job-in-beirut.html",1982-02-22,"REPORTER'S NOTEBOOK: FEAR IS PART OF JOB IN BEIRUT",1247
"http://www.nytimes.com/1982/02/24/world/israeli-parliament-takes-up-the-foreign-press-issue.html",1982-02-24,"ISRAELI PARLIAMENT TAKES UP THE FOREIGN-PRESS ISSUE",412
"http://www.nytimes.com/1982/02/25/world/israeli-parliament-takes-up-issue-of-intimidation-of-foreign-press.html",1982-02-25,"ISRAELI PARLIAMENT TAKES UP ISSUE OF 'INTIMIDATION' OF FOREIGN PRESS",415
"http://www.nytimes.com/1982/02/26/world/a-well-known-beirut-hijacker-strikes-again.html",1982-02-26,"A WELL-KNOWN BEIRUT HIJACKER STRIKES AGAIN",1231
"http://www.nytimes.com/1982/03/04/world/no-headline-230188.html",1982-03-04,"No Headline",126
"http://www.nytimes.com/1982/03/08/world/syria-s-chief-says-us-sends-arms-to-insurgents.html",1982-03-08,"SYRIA'S CHIEF SAYS U.S. SENDS ARMS TO INSURGENTS",663
"http://www.nytimes.com/1982/03/08/nyregion/news-summary-monday-march-8-1982.html",1982-03-08,"News Summary; MONDAY, MARCH 8, 1982",868
"http://www.nytimes.com/1982/03/22/world/five-more-palestinians-are-shot.html",1982-03-22,"FIVE MORE PALESTINIANS ARE SHOT",202
"http://www.nytimes.com/1982/03/26/world/plo-claims-role-then-issues-denial.html",1982-03-26,"P.L.O. CLAIMS ROLE, THEN ISSUES DENIAL",561
"http://www.nytimes.com/1982/04/11/world/lebanese-asks-us-and-soviet-to-bar-invasion-by-israel.html",1982-04-11,"LEBANESE ASKS U.S. AND SOVIET TO BAR INVASION BY ISRAEL",1167
"http://www.nytimes.com/1982/04/12/opinion/essay-israel-s-three-promises.html",1982-04-12,"ESSAY; ISRAEL'S THREE PROMISES",784
"http://www.nytimes.com/1982/04/12/world/arafat-expecting-an-attack-says-he-won-t-break-truce-first.html",1982-04-12,"ARAFAT, EXPECTING AN ATTACK, SAYS HE WON'T BREAK TRUCE FIRST",1001
"http://www.nytimes.com/1982/04/13/world/plo-is-on-alert-in-lebanon.html",1982-04-13,"P.L.O. IS ON ALERT IN LEBANON",320
"http://www.nytimes.com/1982/04/14/world/iraq-reports-four-violations-of-its-airspace-by-syrian-jets.html",1982-04-14,"Iraq Reports Four Violations Of Its Airspace by Syrian Jets",162
"http://www.nytimes.com/1982/04/15/opinion/foreign-affairs-muddle-east-danger.html",1982-04-15,"FOREIGN AFFAIRS; 'MUDDLE EAST' DANGER",834
"http://www.nytimes.com/1982/04/15/world/moslems-observe-a-general-strike.html",1982-04-15,"MOSLEMS OBSERVE A GENERAL STRIKE",685
"http://www.nytimes.com/1982/04/19/world/syrian-iraqi-war-of-nerves-heating-up.html",1982-04-19,"SYRIAN-IRAQI WAR OF NERVES HEATING UP",435
"http://www.nytimes.com/1982/04/19/opinion/essay-the-even-hand.html",1982-04-19,"ESSAY; THE EVEN HAND",890
"http://www.nytimes.com/1982/04/23/world/bomb-in-paris-kills-1-2-syrians-ousted.html",1982-04-23,"BOMB IN PARIS KILLS 1; 2 SYRIANS OUSTED",656
"http://www.nytimes.com/1982/04/25/world/around-the-world-french-office-in-beirut-is-damaged-by-a-bomb.html",1982-04-25,"Around the World; French Office in Beirut Is Damaged by a Bomb",173
"http://www.nytimes.com/1982/04/26/world/for-arafat-sinai-pullout-means-opportunities-cease-fire-spells-trouble-analysis.html",1982-04-26,"FOR ARAFAT, SINAI PULLOUT MEANS OPPORTUNITIES AND CEASE-FIRE SPELLS TROUBLE; News Analysis",1346
"http://www.nytimes.com/1982/04/26/world/syrians-accuse-other-arabs-of-plots-as-signs-of-egypt-s-return-increase.html",1982-04-26,"SYRIANS ACCUSE OTHER ARABS OF PLOTS AS SIGNS OF EGYPT'S RETURN INCREASE",726
"http://www.nytimes.com/1982/04/27/world/france-fears-a-new-wave-of-terrorism.html",1982-04-27,"FRANCE FEARS A NEW WAVE OF TERRORISM",779
"http://www.nytimes.com/1982/05/06/world/arab-girl-dies-of-gunshot-inflicted-by-israeli-driver.html",1982-05-06,"ARAB GIRL DIES OF GUNSHOT INFLICTED BY ISRAELI DRIVER",528
"http://www.nytimes.com/1982/05/09/weekinreview/old-strains-new-balances-in-post-sinai-arab-world.html",1982-05-09,"OLD STRAINS, NEW BALANCES IN POST-SINAI ARAB WORLD",882
"http://www.nytimes.com/1982/05/23/world/ceausescu-to-visit-syria.html",1982-05-23,"Ceausescu to Visit Syria",52
"http://www.nytimes.com/1982/05/25/world/iran-says-it-has-recaptured-port-and-taken-30000-iraqi-prisoners.html",1982-05-25,"IRAN SAYS IT HAS RECAPTURED PORT AND TAKEN 30,000 IRAQI PRISONERS",1015
"http://www.nytimes.com/1982/05/25/world/beirut-bomb-kills-12-at-french-embassy.html",1982-05-25,"BEIRUT BOMB KILLS 12 AT FRENCH EMBASSY",373
"http://www.nytimes.com/1982/05/25/nyregion/news-summary-tuesday-may-25-1982.html",1982-05-25,"News Summary; TUESDAY, MAY 25, 1982",825
"http://www.nytimes.com/1982/05/26/world/israel-says-it-downed-2-syrian-mig-s.html",1982-05-26,"ISRAEL SAYS IT DOWNED 2 SYRIAN MIG's",837
"http://www.nytimes.com/1982/05/29/world/a-syrian-city-amid-rubble-of-rebellion.html",1982-05-29,"A SYRIAN CITY AMID RUBBLE OF REBELLION",1429
"http://www.nytimes.com/1982/05/30/world/iran-won-t-invade-mubarak-reports.html",1982-05-30,"IRAN WON'T INVADE, MUBARAK REPORTS",634
"http://www.nytimes.com/1982/06/01/world/persian-gulf-iran-arouses-fear-in-arabs-news-analysis.html",1982-06-01,"PERSIAN GULF: IRAN AROUSES FEAR IN ARABS; News Analysis",879
"http://www.nytimes.com/1982/06/07/world/syria-tells-of-israeli-contacts.html",1982-06-07,"SYRIA TELLS OF ISRAELI CONTACTS",281
"http://www.nytimes.com/1982/06/07/world/begin-orders-israelis-to-push-palestinians-25-miles-to-north.html",1982-06-07,"BEGIN ORDERS ISRAELIS TO PUSH PALESTINIANS 25 MILES TO NORTH",855
"http://www.nytimes.com/1982/06/08/world/damascus-reports-syria-israel-fight.html",1982-06-08,"DAMASCUS REPORTS SYRIA-ISRAEL FIGHT",494
"http://www.nytimes.com/1982/06/08/world/captured-castle-is-visited-by-begin.html",1982-06-08,"CAPTURED CASTLE IS VISITED BY BEGIN",892
"http://www.nytimes.com/1982/06/08/nyregion/news-summary-tuesday-june-8-1982.html",1982-06-08,"News Summary; TUESDAY, JUNE 8, 1982",806
"http://www.nytimes.com/1982/06/08/world/israelis-seize-castle-in-northern-sweep-syrian-jets-and-guns-join-lebanon-battle.html",1982-06-08,"ISRAELIS SEIZE CASTLE IN NORTHERN SWEEP; SYRIAN JETS AND GUNS JOIN LEBANON BATTLE",1220
"http://www.nytimes.com/1982/06/09/world/israelis-said-be-15-miles-outside-beirut-they-report-shooting-down-6-syrian-jets.html",1982-06-09,"ISRAELIS SAID TO BE 15 MILES OUTSIDE BEIRUT; THEY REPORT SHOOTING; DOWN 6 SYRIAN JETS",1067
"http://www.nytimes.com/1982/06/09/nyregion/news-summary-wednesday-june-9-1982.html",1982-06-09,"News Summary; WEDNESDAY, JUNE 9, 1982",801
"http://www.nytimes.com/1982/06/09/world/syrians-vowing-to-hold-troops-in-present-lines.html",1982-06-09,"SYRIANS VOWING TO HOLD TROOPS IN PRESENT LINES",299
"http://www.nytimes.com/1982/06/10/world/expanding-israeli-drive-pushes-syria-to-the-edge-military-analysis.html",1982-06-10,"EXPANDING ISRAELI DRIVE PUSHES SYRIA TO THE EDGE; Military Analysis",1118
"http://www.nytimes.com/1982/06/10/world/israel-reports-its-air-force-has-wrecked-syria-s-antiaircraft-missiles-lebanon.html",1982-06-10,"ISRAEL REPORTS ITS AIR FORCE HAS WRECKED SYRIA'S ANTIAIRCRAFT MISSILES; IN LEBANON",889
"http://www.nytimes.com/1982/06/10/world/syrians-report-major-air-battles-say-they-downed-19-jets-lost-16.html",1982-06-10,"SYRIANS REPORT MAJOR AIR BATTLES; SAY THEY DOWNED 19 JETS, LOST 16",767
"http://www.nytimes.com/1982/06/10/world/israelis-in-sight-of-city-of-beirut.html",1982-06-10,"ISRAELIS IN SIGHT OF CITY OF BEIRUT",1174
"http://www.nytimes.com/1982/06/10/world/haig-sees-a-shift-in-aims-of-israel.html",1982-06-10,"HAIG SEES A SHIFT IN AIMS OF ISRAEL",568
"http://www.nytimes.com/1982/06/11/world/opportunities-and-risks-news-analysis.html",1982-06-11,"OPPORTUNITIES AND RISKS; News Analysis",918
"http://www.nytimes.com/1982/06/11/world/soviet-again-assails-israelis-but-shows-caution-on-crisis.html",1982-06-11,"SOVIET AGAIN ASSAILS ISRAELIS BUT SHOWS CAUTION ON CRISIS",536
"http://www.nytimes.com/1982/06/11/world/outskirts-beirut-bombed-israel-warns-syrians-leave-before-city-falls.html",1982-06-11,"OUTSKIRTS OF BEIRUT BOMBED AS ISRAEL WARNS THE SYRIANS TO LEAVE BEFORE CITY FALLS",935
"http://www.nytimes.com/1982/06/11/world/syrian-aide-asserts-troops-in-lebanon-will-battle-on.html",1982-06-11,"SYRIAN AIDE ASSERTS TROOPS IN LEBANON WILL BATTLE ON",978
"http://www.nytimes.com/1982/06/11/world/reagan-sends-begin-a-firm-call-to-stop-fighting-and-start-pullout.html",1982-06-11,"REAGAN SENDS BEGIN A 'FIRM' CALL TO STOP FIGHTING AND START PULLOUT",886
"http://www.nytimes.com/1982/06/11/world/israelis-and-syrians-locked-in-combat-in-bekaa-valley.html",1982-06-11,"ISRAELIS AND SYRIANS LOCKED IN COMBAT IN BEKAA VALLEY",695
"http://www.nytimes.com/1982/06/11/world/opportunities-and-risks-new-analysis.html",1982-06-11,"OPPORTUNITIES AND RISKS; New Analysis",841
"http://www.nytimes.com/1982/06/12/world/truces-in-mideast-said-to-be-fragile.html",1982-06-12,"TRUCES IN MIDEAST SAID TO BE FRAGILE",665
"http://www.nytimes.com/1982/06/12/world/israelis-and-syrians-declare-cease-fires-but-deal-is-shaky-as-plo-combat-goes-on.html",1982-06-12,"ISRAELIS AND SYRIANS DECLARE CEASE-FIRES, BUT DEAL IS SHAKY AS P.L.O. COMBAT GOES ON",1052
"http://www.nytimes.com/1982/06/12/nyregion/news-summary-saturday-june-12-1982.html",1982-06-12,"News Summary; SATURDAY, JUNE 12, 1982",817
"http://www.nytimes.com/1982/06/12/world/fighting-heavy-at-edge-of-beirut-jets-raze-plo-s-command-site.html",1982-06-12,"FIGHTING HEAVY AT EDGE OF BEIRUT; JETS RAZE P.L.O.'S COMMAND SITE",666
"http://www.nytimes.com/1982/06/13/weekinreview/full-tilt-israel-overruns-the-plo-and-much-of-lebanon.html",1982-06-13,"FULL TILT; Israel Overruns The P.L.O. - and Much of Lebanon",574
"http://www.nytimes.com/1982/06/13/world/syrians-felt-war-was-too-perilous-envoys-say.html",1982-06-13,"SYRIANS FELT WAR WAS TOO PERILOUS, ENVOYS SAY",907
"http://www.nytimes.com/1982/06/13/weekinreview/arabs-leave-plo-to-fight-alone-for-survival.html",1982-06-13,"ARABS LEAVE P.L.O. TO FIGHT ALONE FOR SURVIVAL",1059
"http://www.nytimes.com/1982/06/13/world/beirut-is-quiet-after-a-day-of-heavy-fighting.html",1982-06-13,"BEIRUT IS QUIET AFTER A DAY OF HEAVY FIGHTING",679
"http://www.nytimes.com/1982/06/14/world/power-shifts-in-mideast-news-analysis.html",1982-06-14,"POWER SHIFTS IN MIDEAST; News Analysis",1081
"http://www.nytimes.com/1982/06/15/world/a-mideast-warning-text-of-soviet-statement-page-a20.html",1982-06-15,"A MIDEAST WARNING; Text of Soviet statement, page A20.",1002
"http://www.nytimes.com/1982/06/15/world/syrians-report-skirmishes-with-israeli-units.html",1982-06-15,"SYRIANS REPORT SKIRMISHES WITH ISRAELI UNITS",519
"http://www.nytimes.com/1982/06/16/world/israel-demands-syrians-quit-beirut-they-refuse-and-the-forces-redeploy.html",1982-06-16,"ISRAEL DEMANDS SYRIANS QUIT BEIRUT; THEY REFUSE, AND THE FORCES REDEPLOY",940
"http://www.nytimes.com/1982/06/16/world/syria-rejects-israeli-demand-for-withdrawl-from-beirut.html",1982-06-16,"SYRIA REJECTS ISRAELI DEMAND FOR WITHDRAWL FROM BEIRUT",341
"http://www.nytimes.com/1982/06/16/world/begin-off-to-us-with-plan-for-new-peaceful-lebanon.html",1982-06-16,"BEGIN OFF TO U.S. WITH PLAN FOR NEW, PEACEFUL LEBANON",1105
"http://www.nytimes.com/1982/06/16/nyregion/news-summary-wednesday-june-16-1982.html",1982-06-16,"News Summary; WEDNESDAY, JUNE 16, 1982",800
"http://www.nytimes.com/1982/06/18/world/us-envoy-meets-lebanese-leaders-to-discuss-truces.html",1982-06-18,"U.S. ENVOY MEETS LEBANESE LEADERS TO DISCUSS TRUCES",1033
"http://www.nytimes.com/1982/06/20/weekinreview/palestinian-defeat-may-make-quest-for-peace-even-harder.html",1982-06-20,"PALESTINIAN DEFEAT MAY MAKE QUEST FOR PEACE EVEN HARDER",1200
"http://www.nytimes.com/1982/06/21/world/syrians-refuse-lebanon-s-plea-on-withdrawal.html",1982-06-21,"SYRIANS REFUSE LEBANON'S PLEA ON WITHDRAWAL",678
"http://www.nytimes.com/1982/06/21/world/arab-inaction-on-lebanon-news-analysis.html",1982-06-21,"ARAB INACTION ON LEBANON; News Analysis",1034
"http://www.nytimes.com/1982/06/22/world/iran-says-iraqis-withdrawal-won-t-end-war.html",1982-06-22,"IRAN SAYS IRAQIS' WITHDRAWAL WON'T END WAR",639
"http://www.nytimes.com/1982/06/23/world/israel-at-request-of-us-announces-cease-fire.html",1982-06-23,"ISRAEL, AT REQUEST OF U.S., ANNOUNCES CEASE-FIRE",586
"http://www.nytimes.com/1982/06/24/world/israel-and-syria-clash-on-highway-east-of-beirut.html",1982-06-24,"ISRAEL AND SYRIA CLASH ON HIGHWAY EAST OF BEIRUT",884
"http://www.nytimes.com/1982/06/24/world/israel-says-syria-broke-cease-fire.html",1982-06-24,"ISRAEL SAYS SYRIA BROKE CEASE-FIRE",505
"http://www.nytimes.com/1982/06/25/world/israeli-and-syrian-jets-and-tanks-battle-near-the-beirut-damascus-highway.html",1982-06-25,"ISRAELI AND SYRIAN JETS AND TANKS BATTLE NEAR THE; BEIRUT-DAMASCUS HIGHWAY",608
"http://www.nytimes.com/1982/06/26/world/israelis-hit-beirut-and-drive-syrians-from-key-highway.html",1982-06-26,"ISRAELIS HIT BEIRUT AND DRIVE SYRIANS FROM KEY HIGHWAY",1014
"http://www.nytimes.com/1982/06/26/world/syrians-concede-losses-to-israel.html",1982-06-26,"SYRIANS CONCEDE LOSSES TO ISRAEL",447
"http://www.nytimes.com/1982/06/26/world/israel-says-syrian-buildup-near-beirut-has-collapsed.html",1982-06-26,"ISRAEL SAYS SYRIAN BUILDUP NEAR BEIRUT HAS COLLAPSED",718
"http://www.nytimes.com/1982/06/27/weekinreview/the-plo-in-lebanon-may-be-finished-but-its-goals-survive.html",1982-06-27,"THE P.L.O. IN LEBANON MAY BE FINISHED, BUT ITS GOALS SURVIVE",863
"http://www.nytimes.com/1982/06/27/world/despite-war-damascus-seems-relaxed.html",1982-06-27,"DESPITE WAR, DAMASCUS SEEMS RELAXED",515
"http://www.nytimes.com/1982/06/27/world/wounded-boy-12-tells-how-plo-drafted-him.html",1982-06-27,"WOUNDED BOY, 12, TELLS HOW P.L.O. DRAFTED HIM",591
